품목코드,품목명,Pattern,period,value
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-02-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-03-01,2475.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-04-01,200.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-05-01,515.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-06-01,980.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-07-01,450.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-08-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-09-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-10-01,860.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-11-01,1642.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2017-12-01,900.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-01-01,1600.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-02-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-03-01,1489.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-04-01,1800.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-05-01,1470.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-06-01,4420.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-07-01,220.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-08-01,1130.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-09-01,380.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-10-01,4135.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-11-01,516.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2018-12-01,470.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-01-01,2780.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-02-01,100.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-03-01,910.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-04-01,1670.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-05-01,1302.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-06-01,604.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-07-01,1720.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-08-01,900.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-09-01,2035.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-10-01,400.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-11-01,1290.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2019-12-01,2969.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-01-01,2646.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-02-01,1150.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-03-01,550.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-04-01,2752.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-05-01,2910.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-06-01,2370.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-07-01,525.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-08-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-09-01,4080.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-10-01,990.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-11-01,675.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2020-12-01,2135.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-01-01,554.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-02-01,510.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-03-01,860.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-04-01,2145.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-05-01,400.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-06-01,1060.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-07-01,1905.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-08-01,2430.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-09-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-10-01,1515.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-11-01,140.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2021-12-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-01-01,430.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-02-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-03-01,500.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-04-01,1070.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-05-01,900.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-06-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-07-01,1980.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-08-01,800.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-09-01,18.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-10-01,1190.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-11-01,120.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2022-12-01,3377.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-01-01,1800.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-02-01,2226.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-03-01,1340.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-04-01,625.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-05-01,2010.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-06-01,2170.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-07-01,1450.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-08-01,500.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-09-01,1825.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-10-01,1110.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-11-01,562.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2023-12-01,1660.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-01-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-02-01,100.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-03-01,2.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-04-01,1226.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-05-01,1340.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-06-01,2757.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-07-01,330.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-08-01,450.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-09-01,0.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-10-01,2122.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-11-01,1880.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2024-12-01,150.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2025-01-01,1470.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2025-02-01,2106.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2025-03-01,1505.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2025-04-01,1411.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2025-05-01,790.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2025-06-01,5160.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2025-07-01,910.0
ETZ000208AXX,CARD RF/ID 13.56MHz 주문,Erratic,2025-08-01,0.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-01-01,0.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-02-01,0.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-03-01,0.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-04-01,0.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-05-01,0.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-06-01,0.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-07-01,0.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-08-01,0.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-09-01,4168.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-10-01,1775.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-11-01,3492.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2015-12-01,5101.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-01-01,2136.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-02-01,3563.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-03-01,1986.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-04-01,2784.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-05-01,1584.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-06-01,3677.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-07-01,3279.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-08-01,2714.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-09-01,3435.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-10-01,2329.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-11-01,4818.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2016-12-01,3110.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-01-01,2894.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-02-01,2968.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-03-01,2305.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-04-01,2641.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-05-01,2642.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-06-01,3320.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-07-01,3141.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-08-01,2144.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-09-01,4100.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-10-01,1421.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-11-01,2559.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2017-12-01,2641.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-01-01,1491.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-02-01,1705.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-03-01,2064.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-04-01,1188.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-05-01,1764.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-06-01,2279.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-07-01,357.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-08-01,2551.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-09-01,2872.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-10-01,1665.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-11-01,1484.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2018-12-01,1697.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-01-01,1918.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-02-01,807.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-03-01,941.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-04-01,580.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-05-01,1142.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-06-01,971.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-07-01,1044.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-08-01,776.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-09-01,877.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-10-01,1014.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-11-01,1330.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2019-12-01,1249.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-01-01,1264.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-02-01,497.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-03-01,1736.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-04-01,577.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-05-01,429.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-06-01,386.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-07-01,513.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-08-01,1356.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-09-01,1691.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-10-01,216.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-11-01,600.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2020-12-01,1600.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-01-01,1290.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-02-01,1118.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-03-01,600.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-04-01,699.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-05-01,548.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-06-01,906.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-07-01,922.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-08-01,506.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-09-01,918.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-10-01,331.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-11-01,455.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2021-12-01,1194.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-01-01,518.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-02-01,92.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-03-01,999.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-04-01,924.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-05-01,486.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-06-01,674.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-07-01,453.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-08-01,845.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-09-01,448.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-10-01,606.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-11-01,575.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2022-12-01,501.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-01-01,885.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-02-01,337.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-03-01,1090.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-04-01,636.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-05-01,260.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-06-01,415.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-07-01,349.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-08-01,623.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-09-01,232.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-10-01,264.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-11-01,515.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2023-12-01,418.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-01-01,355.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-02-01,380.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-03-01,343.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-04-01,287.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-05-01,293.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-06-01,180.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-07-01,226.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-08-01,388.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-09-01,164.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-10-01,521.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-11-01,285.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2024-12-01,347.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2025-01-01,315.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2025-02-01,321.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2025-03-01,368.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2025-04-01,84.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2025-05-01,221.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2025-06-01,205.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2025-07-01,260.0
HAD000026AXC,AP-3SG(N2) 내수 (C),Erratic,2025-08-01,448.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-01-01,1757.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-02-01,2284.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-03-01,3242.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-04-01,1415.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-05-01,3365.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-06-01,3225.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-07-01,3074.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-08-01,1501.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-09-01,2425.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-10-01,2761.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-11-01,1775.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2015-12-01,945.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-01-01,820.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-02-01,310.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-03-01,2453.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-04-01,647.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-05-01,1774.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-06-01,1850.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-07-01,1371.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-08-01,829.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-09-01,466.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-10-01,879.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-11-01,998.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2016-12-01,80.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-01-01,1081.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-02-01,850.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-03-01,965.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-04-01,566.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-05-01,1086.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-06-01,837.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-07-01,1012.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-08-01,1538.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-09-01,685.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-10-01,396.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-11-01,1389.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2017-12-01,458.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-01-01,955.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-02-01,645.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-03-01,1443.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-04-01,274.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-05-01,1015.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-06-01,542.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-07-01,384.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-08-01,2556.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-09-01,1948.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-10-01,794.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-11-01,974.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2018-12-01,1192.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-01-01,770.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-02-01,237.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-03-01,695.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-04-01,1293.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-05-01,915.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-06-01,942.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-07-01,728.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-08-01,395.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-09-01,340.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-10-01,730.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-11-01,931.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2019-12-01,2441.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-01-01,709.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-02-01,796.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-03-01,586.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-04-01,2273.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-05-01,1851.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-06-01,1581.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-07-01,408.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-08-01,774.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-09-01,438.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-10-01,483.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-11-01,1086.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2020-12-01,1990.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-01-01,1951.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-02-01,791.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-03-01,869.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-04-01,1278.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-05-01,833.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-06-01,593.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-07-01,1595.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-08-01,892.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-09-01,1187.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-10-01,2968.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-11-01,341.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2021-12-01,1675.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-01-01,668.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-02-01,1675.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-03-01,1180.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-04-01,883.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-05-01,1374.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-06-01,1657.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-07-01,940.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-08-01,1008.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-09-01,756.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-10-01,1426.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-11-01,1132.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2022-12-01,1490.0
PAS000019AXX,SP-235PO 내수 OEM,Smooth,2023-01-01,1695.0
